title,layout,URL,address,section_name,region_name,lng,lat,price,area
和平東路三段遠企之戀@挑高四米二@過馬路即是捷運站,1房1廳1衛,https://rent.591.com.tw/rent-detail-4731171.html,台北市大安區和平東路三段,大安,台北市,121.5583506,25.0184845,22500,15
政大一街大片綠景超近政大與政大附中之美別墅,4房2廳3衛,https://rent.591.com.tw/rent-detail-4737128.html,台北市文山區政大一街,文山,台北市,121.5840389,24.9856654,46800,58.5
"金龍路47巷雙人套房,室內明亮有窗,浴室乾濕分離",,https://rent.591.com.tw/rent-detail-4754544.html,台北市內湖區金龍路47巷,內湖,台北市,121.5937551,25.0856269,13500,10
吉林路捷運行天宮#全新裝潢第一手入住#採光優,2房1廳1衛,https://rent.591.com.tw/rent-detail-4754532.html,台北市中山區吉林路,中山,台北市,121.5302038,25.0581536,45000,18
敦化南路一段【近捷運】【採光好】【裝潢新】【正2房】,2房2廳1衛,https://rent.591.com.tw/rent-detail-4741938.html,台北市大安區敦化南路一段,大安,台北市,121.5486031,25.0393325,48000,28
忠孝西路一段北門黃金透天店面,開放式格局,https://rent.591.com.tw/rent-detail-4675453.html,台北市中正區忠孝西路一段,中正,台北市,121.5158054,25.0466888,80000,10
新生北路一段松江南京套房,,https://rent.591.com.tw/rent-detail-4678511.html,台北市中山區新生北路一段,中山,台北市,121.5298170,25.0482711,9000,6.1
延吉街137巷東孝東路四段溫馨套房,,https://rent.591.com.tw/rent-detail-4714575.html,台北市大安區延吉街137巷,大安,台北市,121.5550415,25.0420186,16800,8
行義路近天母生活圈●全新裝潢●精緻時髦●含車位,3房2廳2衛,https://rent.591.com.tw/rent-detail-4750565.html,台北市北投區行義路,北投,台北市,121.5287420,25.1348550,100000,69.9
仁愛路四段近仁愛路圓環●優質獨立套房●生活機能優,,https://rent.591.com.tw/rent-detail-4750708.html,台北市大安區仁愛路四段,大安,台北市,121.5505655,25.0378990,32000,12.2
泰安街6巷近忠孝新生站*精美裝潢*05889,4房2廳3衛,https://rent.591.com.tw/rent-detail-4749646.html,台北市中正區泰安街6巷,中正,台北市,121.5270531,25.0403234,110000,96.8
吉林路近民生東路~長春路~松江路7397,3房2廳1衛,https://rent.591.com.tw/rent-detail-4749887.html,台北市中山區吉林路,中山,台北市,121.5302038,25.0581536,49000,24.5
林森北路近捷運雙連站*精美裝潢-4206,3房2廳2衛,https://rent.591.com.tw/rent-detail-4749860.html,台北市中山區林森北路,中山,台北市,121.5255125,25.0581791,120000,71.5
和平東路二段96巷近復興南路~建國南路~7497,1房1廳1衛,https://rent.591.com.tw/rent-detail-4750108.html,台北市大安區和平東路二段96巷,大安,台北市,121.5410197,25.0231467,65000,21.4
崇德街近六張犁站*優質裝潢//6319,2房2廳2衛,https://rent.591.com.tw/rent-detail-4749580.html,台北市信義區崇德街,信義,台北市,121.5621431,25.0180538,130000,71.5
仁愛路二段近信義路~新生南路~忠孝東路6926,4房2廳2衛,https://rent.591.com.tw/rent-detail-4749548.html,台北市中正區仁愛路二段,中正,台北市,121.5289420,25.0382158,150000,82.1
德行西路近福華路~文林北路~中山北路7147,6房3廳3衛,https://rent.591.com.tw/rent-detail-4749343.html,台北市士林區德行西路,士林,台北市,121.5221912,25.1048055,58000,51.4
中山北路六段2巷寧靜巷內.大坪數.稀有釋出,4房2廳2衛,https://rent.591.com.tw/rent-detail-4675598.html,台北市士林區中山北路六段2巷,士林,台北市,121.5277055,25.1034237,80000,80.4
明水路近樂群二路~敬業三路~北安路7114,2房1廳2衛,https://rent.591.com.tw/rent-detail-4749410.html,台北市中山區明水路,中山,台北市,121.5457070,25.0774704,39000,22.2
松勤街近世貿站*質感裝潢2+1房-7919,3房2廳2衛,https://rent.591.com.tw/rent-detail-4749524.html,台北市信義區松勤街,信義,台北市,121.5646023,25.0319974,100000,44.6
"信義路四段199巷仁愛學區,一層一戶,可登記公司",5房2廳3衛,https://rent.591.com.tw/rent-detail-4748362.html,台北市大安區信義路四段199巷,大安,台北市,121.5516444,25.0342757,55000,61.7
文湖街21巷近北安路~內湖路一段~5973,,https://rent.591.com.tw/rent-detail-4748914.html,台北市內湖區文湖街21巷,內湖,台北市,121.5601118,25.0889922,90000,68.8
德行東路190巷近忠誠路~中山北路~士東路7505,5房2廳3衛,https://rent.591.com.tw/rent-detail-4742774.html,台北市士林區德行東路190巷,士林,台北市,121.5315169,25.1077530,100000,72.9
仁愛路四段近大安路~敦化南路~忠孝東路637,2房2廳1衛,https://rent.591.com.tw/rent-detail-4748671.html,台北市大安區仁愛路四段,大安,台北市,121.5505655,25.0378990,72000,31
"星雲街近捷運內湖站,氣派裝潢,三加一房!",4房2廳2衛,https://rent.591.com.tw/rent-detail-4743549.html,台北市內湖區星雲街,內湖,台北市,121.5937110,25.0794450,68000,55.8
"內江街進西門商圈,裝潢兩房+7943",2房2廳1衛,https://rent.591.com.tw/rent-detail-4743399.html,台北市萬華區內江街,萬華,台北市,121.5035183,25.0416012,30000,24.8
"西園路二段近萬華火車站,標準四房,採光佳!",4房2廳2衛,https://rent.591.com.tw/rent-detail-4743355.html,台北市萬華區西園路二段,萬華,台北市,121.4952425,25.0282857,50000,54.7
南京東路三段48巷近建國北路~復興北路~遼寧街1066,6房2廳4衛,https://rent.591.com.tw/rent-detail-4743319.html,台北市中山區南京東路三段48巷,中山,台北市,121.5384619,25.0509150,210000,103.8
芝玉路一段197巷近芝山生態文化綠園，質感裝潢家具齊全!,2房2廳2衛,https://rent.591.com.tw/rent-detail-4741848.html,台北市士林區芝玉路一段197巷,士林,台北市,121.5331838,25.1069354,80000,48.6
"天玉街38巷超大豪宅,使用空間寬廣",5房3廳3衛,https://rent.591.com.tw/rent-detail-4731782.html,台北市士林區天玉街38巷,士林,台北市,121.5293116,25.1200537,150000,93.4
"金莊路全新裝潢雙車位,氣派大廳-5495",2房2廳2衛,https://rent.591.com.tw/rent-detail-4743027.html,台北市內湖區金莊路,內湖,台北市,121.5876377,25.0636768,93000,62.5
林森北路優質地段*質感裝潢*大樓管理佳-4553,2房1廳1衛,https://rent.591.com.tw/rent-detail-4731081.html,台北市中山區林森北路,中山,台北市,121.5255125,25.0581791,65000,36.5
建國北路二段近行天宮捷運站*精美裝潢//0131,3房2廳2衛,https://rent.591.com.tw/rent-detail-4741611.html,台北市中山區建國北路二段,中山,台北市,121.5371286,25.0572402,178000,80.3
"忠孝東路六段近捷運後山埤,質感新屋全新裝潢工業風!",4房2廳2衛,https://rent.591.com.tw/rent-detail-4741502.html,台北市南港區忠孝東路六段,南港,台北市,121.5890952,25.0492267,80000,66.9
樂群三路近劍南路捷運站*質感裝潢四房-7824,4房2廳2衛,https://rent.591.com.tw/rent-detail-4741298.html,台北市中山區樂群三路,中山,台北市,121.5562142,25.0826630,70000,62.6
"敦化南路一段161巷東區大坪數,近忠孝敦化站5024",4房2廳2衛,https://rent.591.com.tw/rent-detail-4733656.html,台北市大安區敦化南路一段161巷,大安,台北市,121.5507957,25.0435158,70000,52.2
景後街近景美捷運站*全新落成3房-5395,3房2廳2衛,https://rent.591.com.tw/rent-detail-4731414.html,台北市文山區景後街,文山,台北市,121.5423809,24.9908787,45000,51.3
"杭州南路一段18巷生活交通便利,近仁愛路7597",3房2廳2衛,https://rent.591.com.tw/rent-detail-4730841.html,台北市中正區杭州南路一段18巷,中正,台北市,121.5244222,25.0389482,55000,46.9
八德路四段近松山路~市民大道~南京東路~7934,2房1廳1衛,https://rent.591.com.tw/rent-detail-4732103.html,台北市松山區八德路四段,松山,台北市,121.5688828,25.0493187,42000,16.7
"新生南路一段133巷鄰大安森林公園,仁愛路大道旁6227",5房2廳4衛,https://rent.591.com.tw/rent-detail-4731617.html,台北市大安區新生南路一段133巷,大安,台北市,121.5333824,25.0374018,226800,136.3
中山北路七段114巷獨棟別墅全新裝潢●都市生活●泳池●大車庫,4房2廳3衛,https://rent.591.com.tw/rent-detail-4726808.html,台北市士林區中山北路七段114巷,士林,台北市,121.5344356,25.1230274,120000,65.1
"忠義街優質社區,環境清幽,正四房5375",4房2廳2衛,https://rent.591.com.tw/rent-detail-4730700.html,台北市士林區忠義街,士林,台北市,121.5319678,25.1062252,80000,63.7
中山北路七段190巷近天母公車總站●一層一戶清靜幽雅●附車位,4房2廳3衛,https://rent.591.com.tw/rent-detail-4729431.html,台北市士林區中山北路七段190巷,士林,台北市,121.5364943,25.1262834,130000,77.3
天母西路13巷天母商圈近天母國小◎美國學校、日僑學校,3房2廳2衛,https://rent.591.com.tw/rent-detail-4695318.html,台北市士林區天母西路13巷,士林,台北市,121.5281259,25.1190264,50000,41.8
瑞安街120巷近大安高工大安MRT*精美裝潢-1052,4房2廳3衛,https://rent.591.com.tw/rent-detail-4677863.html,台北市大安區瑞安街120巷,大安,台北市,121.5422812,25.0299323,140000,56.3
忠孝東路五段東區交通最便捷●近永春站生活機能便利●,3房2廳2衛,https://rent.591.com.tw/rent-detail-4719988.html,台北市信義區忠孝東路五段,信義,台北市,121.5732799,25.0410009,54000,25.4
芝玉路一段近德行東路忠義街●溫馨明亮公設全●近學區,4房2廳2衛,https://rent.591.com.tw/rent-detail-4717587.html,台北市士林區芝玉路一段,士林,台北市,121.5352561,25.1053316,78000,68.3
忠誠路一段近天母SOGO芝山捷運●優雅環境機能佳,3房2廳2衛,https://rent.591.com.tw/rent-detail-4719968.html,台北市士林區忠誠路一段,士林,台北市,121.5282471,25.1050922,50000,32.9
林森北路近民生東路●精緻裝潢●公設齊全●附車位,3房2廳2衛,https://rent.591.com.tw/rent-detail-4717817.html,台北市中山區林森北路,中山,台北市,121.5255125,25.0581791,130000,63.1
"昆明街西門商圈全新裝潢,交通便利.6892",2房1廳2衛,https://rent.591.com.tw/rent-detail-4716712.html,台北市萬華區昆明街,萬華,台北市,121.5046589,25.0421876,36000,21
經貿二路235巷軟體園區豪邸●時尚氣派優雅●雙車位,4房2廳3衛,https://rent.591.com.tw/rent-detail-4717283.html,台北市南港區經貿二路235巷,南港,台北市,121.6154175,25.0615091,200000,87.3
康寧路三段康寧路富邦大衛§精緻質感裝潢§家具完善,2房2廳2衛,https://rent.591.com.tw/rent-detail-4588161.html,台北市內湖區康寧路三段,內湖,台北市,121.6113328,25.0671342,68000,46.7
中山北路七段190巷近天母總站生活機能優●一層一戶●附車位,4房2廳3衛,https://rent.591.com.tw/rent-detail-4715375.html,台北市士林區中山北路七段190巷,士林,台北市,121.5364943,25.1262834,120000,74.6
"博愛路交通便利,市中心生活機能佳-6935",3房2廳2衛,https://rent.591.com.tw/rent-detail-4716733.html,台北市中正區博愛路,中正,台北市,121.5113248,25.0403128,62000,40.1
承德路七段臨公館路●大空間採光佳●唭哩岸奇岩站,2房1廳2衛,https://rent.591.com.tw/rent-detail-4715381.html,台北市北投區承德路七段,北投,台北市,121.5054171,25.1158184,65000,54.7
行義路192巷近天母商圈~綠蔭環繞採光佳三房-7421,3房2廳2衛,https://rent.591.com.tw/rent-detail-4716948.html,台北市北投區行義路192巷,北投,台北市,121.5285936,25.1332564,35000,38.8
至善路二段環境優美適合小家庭外商主管居住.6767,1房1廳1衛,https://rent.591.com.tw/rent-detail-4716684.html,台北市士林區至善路二段,士林,台北市,121.5531678,25.1027630,50000,26.4
石牌路一段近承德路●全新●精緻●生活機能佳,3房2廳2衛,https://rent.591.com.tw/rent-detail-4715377.html,台北市北投區石牌路一段,北投,台北市,121.5124124,25.1141039,80000,71
基湖路進內湖科學園區*精美裝潢//4592,3房2廳2衛,https://rent.591.com.tw/rent-detail-4713558.html,台北市中山區基湖路,中山,台北市,121.5632469,25.0775008,85000,71.4
忠誠路二段近天母運動公園●美日僑學校●視野佳●車位,4房2廳3衛,https://rent.591.com.tw/rent-detail-4715398.html,台北市士林區忠誠路二段,士林,台北市,121.5321125,25.1140149,85000,62.6
大安路二段近捷運大安站*精美裝潢//0169,2房2廳1衛,https://rent.591.com.tw/rent-detail-4694981.html,台北市大安區大安路二段,大安,台北市,121.5460705,25.0310170,53000,33.9
"北安路進大直美麗華商圈,質感裝潢兩房!",2房2廳2衛,https://rent.591.com.tw/rent-detail-4713588.html,台北市中山區北安路,中山,台北市,121.5420692,25.0796388,45000,22.7
中山北路七段219巷近行義路臨磺溪畔●大自然居家環境●附車位,4房2廳2衛,https://rent.591.com.tw/rent-detail-4715366.html,台北市北投區中山北路七段219巷,北投,台北市,,,48000,54.9
新明路近饒河街夜市*精美裝潢3房//1057,3房2廳2衛,https://rent.591.com.tw/rent-detail-4713529.html,台北市內湖區新明路,內湖,台北市,121.5837421,25.0565838,45000,43
樂群二路近劍南路捷運站*生活機能好//6959,3房2廳3衛,https://rent.591.com.tw/rent-detail-4709655.html,台北市中山區樂群二路,中山,台北市,121.5574405,25.0799872,140000,79.6
公館路近承德路七段●空間寬敞面面採光●平面車位,3房2廳2衛,https://rent.591.com.tw/rent-detail-4715374.html,台北市北投區公館路,北投,台北市,,,36000,43.5
"內湖路三段72巷寧靜社區,屋況良好,近內湖捷運站",4房2廳2衛,https://rent.591.com.tw/rent-detail-4675296.html,台北市內湖區內湖路三段72巷,內湖,台北市,121.5913065,25.0874208,28000,40.2
"光復南路180巷進國父紀念館站,標準三房,採光佳!",3房2廳2衛,https://rent.591.com.tw/rent-detail-4713385.html,台北市大安區光復南路180巷,大安,台北市,121.5564357,25.0423670,50000,44.1
"汀州路三段近羅斯福路,質感裝潢,機能方便//489",3房2廳2衛,https://rent.591.com.tw/rent-detail-4709658.html,台北市中正區汀州路三段,中正,台北市,121.5307084,25.0161453,80000,56.3
中山北路七段220巷近天母公園公車總站●靜巷環境●優雅大空間,4房2廳2衛,https://rent.591.com.tw/rent-detail-4707959.html,台北市士林區中山北路七段220巷,士林,台北市,121.5333908,25.1265224,60000,79.2
忠孝東路三段近捷運忠孝新生站*精美裝潢*06652,3房2廳2衛,https://rent.591.com.tw/rent-detail-4679223.html,台北市大安區忠孝東路三段,大安,台北市,121.5382163,25.0417726,50000,38.9
"基河路近劍潭捷運站,精美裝潢,公設齊全!",,https://rent.591.com.tw/rent-detail-4707605.html,台北市士林區基河路,士林,台北市,121.5217578,25.0910528,30000,11.2
中山北路一段近捷運台北車站*簡約風裝潢*01108,,https://rent.591.com.tw/rent-detail-4678859.html,台北市中山區中山北路一段,中山,台北市,121.5216314,25.0501448,23000,13.5
成功路一段近捷運昆陽站*舒適空間*07844,,https://rent.591.com.tw/rent-detail-4675030.html,台北市南港區成功路一段,南港,台北市,121.5929422,25.0556515,22000,12.9
"光復北路230巷近台北小巨蛋,精美裝潢三房!",3房2廳1衛,https://rent.591.com.tw/rent-detail-4707005.html,台北市松山區光復北路230巷,松山,台北市,121.5549034,25.0562288,47000,39
羅斯福路六段469巷精美裝潢生活便利,3房2廳2衛,https://rent.591.com.tw/rent-detail-4706229.html,台北市文山區羅斯福路六段469巷,文山,台北市,121.5403297,24.9898001,41000,44.8
承德路三段近圓山站花博公園●全新裝潢●生活機能優,4房2廳2衛,https://rent.591.com.tw/rent-detail-4707958.html,台北市大同區承德路三段,大同,台北市,121.5185088,25.0704776,72000,51
中山北路七段190巷近七段圓環●大坪數優質居家環境●車庫,6房3廳5衛,https://rent.591.com.tw/rent-detail-4700101.html,台北市士林區中山北路七段190巷,士林,台北市,121.5364943,25.1262834,200000,154.6
永康街近師大夜市*簡約風套房*07619,,https://rent.591.com.tw/rent-detail-4675202.html,台北市大安區永康街,大安,台北市,121.5295286,25.0307687,20000,10
中華路一段近台北車站*全新大樓*07880,,https://rent.591.com.tw/rent-detail-4678990.html,台北市中正區中華路一段,中正,台北市,121.5085928,25.0425870,35000,17.3
重陽路近經貿二路~南港路~軟體園區~6091,4房3廳3衛,https://rent.591.com.tw/rent-detail-4689869.html,台北市南港區重陽路,南港,台北市,121.6053454,25.0578851,198000,119.1
"舊宗路一段30巷飯店式管理,安全寧靜",3房2廳2衛,https://rent.591.com.tw/rent-detail-4690302.html,台北市內湖區舊宗路一段30巷,內湖,台北市,121.5804980,25.0580195,43000,44.1
林森北路近中山北路~民生東路~長春路5775,3房2廳3衛,https://rent.591.com.tw/rent-detail-4689690.html,台北市中山區林森北路,中山,台北市,121.5255125,25.0581791,148000,79
忠孝東路五段近基隆路~松德路~虎林街~7083,,https://rent.591.com.tw/rent-detail-4689674.html,台北市信義區忠孝東路五段,信義,台北市,121.5732799,25.0410009,30000,11.1
"博愛路博愛路稀有房,生活便利,近台北車站",2房2廳2衛,https://rent.591.com.tw/rent-detail-4675922.html,台北市中正區博愛路,中正,台北市,121.5113248,25.0403128,65000,38.4
康定路西門全新小豪宅頂樓戶24H管理*7909,1房1廳1衛,https://rent.591.com.tw/rent-detail-4683254.html,台北市萬華區康定路,萬華,台北市,121.5019548,25.0396790,36000,23.1
"德行東路近芝山站,使用空間大,生活機能佳!",5房2廳3衛,https://rent.591.com.tw/rent-detail-4683234.html,台北市士林區德行東路,士林,台北市,121.5327072,25.1092495,45000,26.2
"興中路68巷近南港捷運站,火車站,生活便利",4房2廳2衛,https://rent.591.com.tw/rent-detail-4682192.html,台北市南港區興中路68巷,南港,台北市,121.6063738,25.0569525,33000,45
重慶南路三段近環河快速道路<U+00A4>景觀佳<U+00A4>精緻兩房,2房2廳1衛,https://rent.591.com.tw/rent-detail-4599818.html,台北市中正區重慶南路三段,中正,台北市,121.5161946,25.0259493,41500,41.7
德昌街潤泰萬囍<U+00A4>經典設計住宅<U+00A4>景觀寬廣舒適,2房2廳2衛,https://rent.591.com.tw/rent-detail-4584531.html,台北市萬華區德昌街,萬華,台北市,121.4961382,25.0239668,68000,68.9
三重路41巷高級三房社區,3房2廳2衛,https://rent.591.com.tw/rent-detail-4593942.html,台北市南港區三重路41巷,南港,台北市,121.6142237,25.0590292,60000,72.6
行義路112巷近天母石牌獨棟別墅●面面採光大空間附泳池,5房3廳4衛,https://rent.591.com.tw/rent-detail-4623835.html,台北市北投區行義路112巷,北投,台北市,121.5296190,25.1278058,135000,92.7
福林路100巷近中正路官邸旁●精緻裝潢溫馨明亮●附車位,3房2廳2衛,https://rent.591.com.tw/rent-detail-4604125.html,台北市士林區福林路100巷,士林,台北市,121.5315909,25.0947642,75000,55.5
復興三路61巷近新北投<U+00A4>安靜住宅區<U+00A4>俯視關渡平原,3房2廳2衛,https://rent.591.com.tw/rent-detail-4630155.html,台北市北投區復興三路61巷,北投,台北市,121.5031812,25.1453462,42000,53
重陽路125巷近中視優質名邸●公設全採光佳●附平面車位,4房2廳2衛,https://rent.591.com.tw/rent-detail-4607068.html,台北市南港區重陽路125巷,南港,台北市,121.5975985,25.0577551,43000,60.4
"基隆路二段近通化夜市,生活便利,屋況良好",3房2廳2衛,https://rent.591.com.tw/rent-detail-4675408.html,台北市信義區基隆路二段,信義,台北市,121.5560667,25.0273897,43000,34.3
中央北路一段近北投捷運站<U+00A4>5年新屋<U+00A4>近新北投商圈,3房2廳2衛,https://rent.591.com.tw/rent-detail-4675366.html,台北市北投區中央北路一段,北投,台北市,121.4995462,25.1347901,35000,35.6
永吉路近忠孝東路~基隆路~松信路1090,2房2廳2衛,https://rent.591.com.tw/rent-detail-4675195.html,台北市信義區永吉路,信義,台北市,121.5741911,25.0454982,50000,34.6
"八德路四段進松山火車站及捷運站,生活便利",3房2廳2衛,https://rent.591.com.tw/rent-detail-4676006.html,台北市松山區八德路四段,松山,台北市,121.5688828,25.0493187,37000,35.7
中山北路六段441巷近天母西路<U+00A4>開放式格局<U+00A4>精美裝潢,,https://rent.591.com.tw/rent-detail-4675388.html,台北市士林區中山北路六段441巷,士林,台北市,121.5257309,25.1166011,35000,28.3
中央北路一段近新北投商圈<U+00A4>5年新屋<U+00A4>生活機能方便,3房2廳2衛,https://rent.591.com.tw/rent-detail-4675385.html,台北市北投區中央北路一段,北投,台北市,121.4995462,25.1347901,35000,35.6
建國北路一段近松江路~長安東路~復興北路7347,2房2廳1衛,https://rent.591.com.tw/rent-detail-4675223.html,台北市中山區建國北路一段,中山,台北市,121.5364946,25.0486976,60000,36.9
公館路306巷北投奇岩*靜巷優質三房,3房2廳2衛,https://rent.591.com.tw/rent-detail-4678638.html,台北市北投區公館路306巷,北投,台北市,,,28000,39.5
南京東路五段捷運站出口在樓下*大空間3房,3房2廳2衛,https://rent.591.com.tw/rent-detail-4678630.html,台北市松山區南京東路五段,松山,台北市,121.5639560,25.0514899,55000,49.9
"中山北路七段191巷近天玉街,採光佳空間大+6941",4房2廳4衛,https://rent.591.com.tw/rent-detail-4676574.html,台北市士林區中山北路七段191巷,士林,台北市,121.5316476,25.1255127,75000,80.5
杭州南路二段61巷近捷運東門站<U+00A4>全新尚未使用<U+00A4>一層兩戶單純,2房1廳2衛,https://rent.591.com.tw/rent-detail-4675371.html,台北市大安區杭州南路二段61巷,大安,台北市,121.5241833,25.0300052,48000,33.6
長春路近中山北路豪氣大一房*公設齊全,1房2廳2衛,https://rent.591.com.tw/rent-detail-4678641.html,台北市中山區長春路,中山,台北市,121.5334969,25.0548092,55000,28.7
磺港路近捷運奇岩站<U+00A4>採光佳優質四房,4房2廳2衛,https://rent.591.com.tw/rent-detail-4677182.html,台北市北投區磺港路,北投,台北市,121.5031109,25.1281221,60000,71.3
天母東路8巷天母美國學校旁*精緻3房*高品質生活,3房2廳2衛,https://rent.591.com.tw/rent-detail-4678636.html,台北市士林區天母東路8巷,士林,台北市,121.5314037,25.1162285,68000,43.1
"康定路全新落成,公設齊全+7900",,https://rent.591.com.tw/rent-detail-4678298.html,台北市萬華區康定路,萬華,台北市,121.5019548,25.0396790,26000,14.8
中山北路二段93巷近雙連捷運●臨公園優質住家●生活機能優,4房2廳2衛,https://rent.591.com.tw/rent-detail-4686127.html,台北市中山區中山北路二段93巷,中山,台北市,121.5242113,25.0593428,80000,70.2
文林北路近承德路新屋全新裝潢●高樓層景觀,3房2廳2衛,https://rent.591.com.tw/rent-detail-4686148.html,台北市北投區文林北路,北投,台北市,121.5155493,25.1068177,100000,51.2
基河路氣派外觀*清幽環境*高品質大三房,3房2廳2衛,https://rent.591.com.tw/rent-detail-4678633.html,台北市士林區基河路,士林,台北市,121.5217578,25.0910528,60000,37.4
忠孝東路五段永春站共構宅●精緻舒適●生活機能佳,2房1廳2衛,https://rent.591.com.tw/rent-detail-4686135.html,台北市信義區忠孝東路五段,信義,台北市,121.5732799,25.0410009,48000,15.9
基隆路二段近六張犁站●飯店式管理●時尚裝潢●,2房2廳1衛,https://rent.591.com.tw/rent-detail-4687323.html,台北市信義區基隆路二段,信義,台北市,121.5560667,25.0273897,99000,38.1
中山北路六段441巷臨磺溪●優質居家環境●一層一戶,4房2廳3衛,https://rent.591.com.tw/rent-detail-4687308.html,台北市士林區中山北路六段441巷,士林,台北市,121.5257309,25.1166011,300000,119
信義路五段近捷運象山站*精美裝潢*04574,2房1廳1衛,https://rent.591.com.tw/rent-detail-4675273.html,台北市信義區信義路五段,信義,台北市,121.5671148,25.0328077,46000,26.3
承德路四段近劍潭站交通便利●優質四房溫馨明亮●,4房2廳2衛,https://rent.591.com.tw/rent-detail-4681305.html,台北市士林區承德路四段,士林,台北市,121.5232442,25.0853935,45000,43.9
新生北路二段15巷近南京東路交通便捷●●整棟出租●,11房0廳11衛,https://rent.591.com.tw/rent-detail-4693264.html,台北市中山區新生北路二段15巷,中山,台北市,121.5285630,25.0530596,605000,436.9
中山北路六段2巷近忠誠路●交通便利生活機能優●庭園●車庫,5房3廳3衛,https://rent.591.com.tw/rent-detail-4687312.html,台北市士林區中山北路六段2巷,士林,台北市,121.5277055,25.1034237,150000,79.4
復興北路近中山國中站*大坪數優美裝潢,3房2廳2衛,https://rent.591.com.tw/rent-detail-4691759.html,台北市中山區復興北路,中山,台北市,121.5440443,25.0569042,120000,81
敬業二路劍南路捷運站~精緻美裝潢3+1房,3房2廳3衛,https://rent.591.com.tw/rent-detail-4676285.html,台北市中山區敬業二路,中山,台北市,121.5543945,25.0826688,130000,78.2
樂群三路劍南路捷運站~精美裝潢優三房,3房2廳2衛,https://rent.591.com.tw/rent-detail-4676213.html,台北市中山區樂群三路,中山,台北市,121.5562142,25.0826630,115000,78.3
樂群三路近明水路美麗華商圈優質住家管理佳,2房2廳2衛,https://rent.591.com.tw/rent-detail-4682854.html,台北市中山區樂群三路,中山,台北市,121.5562142,25.0826630,65000,43
行善路近costco大潤發~精美裝潢三房,3房2廳3衛,https://rent.591.com.tw/rent-detail-4683339.html,台北市內湖區行善路,內湖,台北市,121.5811060,25.0594919,120000,95.6
忠順街二段85巷全新裝潢§三面採光§樹海圍繞§公設齊全,4房2廳2衛,https://rent.591.com.tw/rent-detail-4682862.html,台北市文山區忠順街二段85巷,文山,台北市,121.5656314,24.9860457,50000,58.4
研究院路二段12巷中研院靜巷公寓~~2樓免爬高,3房2廳1衛,https://rent.591.com.tw/rent-detail-4739362.html,台北市南港區研究院路二段12巷,南港,台北市,121.6138035,25.0474937,26000,28
文林北路精美裝潢*公設齊全,3房2廳2衛,https://rent.591.com.tw/rent-detail-4683367.html,台北市北投區文林北路,北投,台北市,121.5155493,25.1068177,74000,61.6
和平東路四段環境優美*設施齊全*大5房,5房3廳3衛,https://rent.591.com.tw/rent-detail-4683365.html,台北市文山區和平東路四段,文山,台北市,121.5719133,25.0026005,65000,79
北寧路近南京東路小巨蛋捷運◎樓中摟採光佳,6房2廳2衛,https://rent.591.com.tw/rent-detail-4692671.html,台北市松山區北寧路,松山,台北市,121.5526625,25.0498761,65000,71.5
芝玉路一段197巷靜巷泳池社區◎新大樓近忠誠路德行東路,3房2廳2衛,https://rent.591.com.tw/rent-detail-4692668.html,台北市士林區芝玉路一段197巷,士林,台北市,121.5331838,25.1069354,120000,62.2
民生東路三段近復興北路捷運中山國中◎機能佳#1889,3房2廳2衛,https://rent.591.com.tw/rent-detail-4675377.html,台北市松山區民生東路三段,松山,台北市,121.5467765,25.0576481,45000,42.9
雙城街13巷近中山北路婚紗街◎捷運中山國小站晴光市場,3房2廳2衛,https://rent.591.com.tw/rent-detail-4675240.html,台北市中山區雙城街13巷,中山,台北市,121.5245272,25.0641257,120000,63.9
天母北路近新光三越◎使用空間大◎大三房,3房2廳2衛,https://rent.591.com.tw/rent-detail-4695310.html,台北市士林區天母北路,士林,台北市,121.5266732,25.1211191,44500,44
至善路二段近故宮博物院◎舒適大庭院◎質感溫馨裝潢,2房1廳2衛,https://rent.591.com.tw/rent-detail-4695332.html,台北市士林區至善路二段,士林,台北市,121.5531678,25.1027630,48000,13.7
至善路二段外雙溪近東吳大學故宮中影文化城◎全新裝潢,1房1廳1衛,https://rent.591.com.tw/rent-detail-4695334.html,台北市士林區至善路二段,士林,台北市,121.5531678,25.1027630,50000,26.4
芝玉路一段天母商圈近德行東路◎精美裝潢公設齊全,3房2廳2衛,https://rent.591.com.tw/rent-detail-4695299.html,台北市士林區芝玉路一段,士林,台北市,121.5352561,25.1053316,100000,53.9
"濟南路二段8巷近捷運忠孝新生站,標準大三房,生活機能佳",3房2廳2衛,https://rent.591.com.tw/rent-detail-4710283.html,台北市中正區濟南路二段8巷,中正,台北市,121.5267864,25.0406984,88000,57.2
"中山北路七段190巷近東和公園,四房使用空間大!",4房2廳2衛,https://rent.591.com.tw/rent-detail-4716775.html,台北市士林區中山北路七段190巷,士林,台北市,121.5364943,25.1262834,59000,59.9
"保安街近重慶家樂福,精美裝潢!",4房2廳2衛,https://rent.591.com.tw/rent-detail-4727958.html,台北市大同區保安街,大同,台北市,121.5128120,25.0591478,66000,47.6
基隆路一段近忠孝東路~市民大道~八德路495,3房2廳2衛,https://rent.591.com.tw/rent-detail-4727977.html,台北市信義區基隆路一段,信義,台北市,121.5647410,25.0418853,65000,40.2
